A,BEDPL,PC,RO32	43.47 	24.19 
A,BEDPL,PC,RO4	34.05 	26.27 
A,BEDPL,PC,RO41	33.68 	26.85 
A,BEDPL,PC,RO42	34.39 	25.66 
A,BEDPL,PC,RS	: 	28.4 
A,BEDPL,PC,RS1	: 	31.3 
A,BEDPL,PC,RS11	: 	32.8 
A,BEDPL,PC,RS12	: 	22.4 
A,BEDPL,PC,RS2	: 	27.5 
A,BEDPL,PC,RS21	: 	28 
A,BEDPL,PC,RS22	: 	26.9 
A,BEDPL,PC,SE	45.96 	33.58 
A,BEDPL,PC,SE1	50.19 	32.41 
A,BEDPL,PC,SE11	53.66 	32.07 
A,BEDPL,PC,SE12	41.28 	33.23 
A,BEDPL,PC,SE2	45.66 	35.49 
A,BEDPL,PC,SE21	40.71 	35.74 
A,BEDPL,PC,SE22	45.9 	35.64 
A,BEDPL,PC,SE23	47.75 	35.27 
A,BEDPL,PC,SE3	38.28 	32.35 
A,BEDPL,PC,SE31	39.14 	31.61 
A,BEDPL,PC,SE32	38.03 	34.11 
A,BEDPL,PC,SE33	37.44 	31.82 
A,BEDPL,PC,SI	50.1 	34.69 
A,BEDPL,PC,SI0	50.1 	34.69 
A,BEDPL,PC,SI03	45.4 	35.78 
A,BEDPL,PC,SI04	53.8 	33.91 
A,BEDPL,PC,SK	34.18 	24.7 
A,BEDPL,PC,SK0	34.18 	24.7 
A,BEDPL,PC,SK01	40 	16.58 
A,BEDPL,PC,SK02	30.31 	23.13 
A,BEDPL,PC,SK03	34.56 	29.81 
A,BEDPL,PC,SK04	33.78 	26.13 
A,BEDPL,PC,TR	: 	2.7 
A,BEDPL,PC,TR1	: 	19.36 
A,BEDPL,PC,TR10	: 	19.36 
A,BEDPL,PC,TR2	: 	5.07 
A,BEDPL,PC,TR21	: 	18.87 
A,BEDPL,PC,TR22	: 	14.11 
A,BEDPL,PC,TR3	: 	4.04 
A,BEDPL,PC,TR31	: 	19.4 
A,BEDPL,PC,TR32	: 	15.22 
A,BEDPL,PC,TR33	: 	15.86 
A,BEDPL,PC,TR4	: 	8.44 
A,BEDPL,PC,TR41	: 	19.96 
A,BEDPL,PC,TR42	: 	16.6 
A,BEDPL,PC,TR5	: 	13.46 
A,BEDPL,PC,TR51	: 	19.27 
A,BEDPL,PC,TR52	: 	23.83 
A,BEDPL,PC,TR6	: 	11.68 
A,BEDPL,PC,TR61	: 	13.11 
A,BEDPL,PC,TR62	: 	19.02 
A,BEDPL,PC,TR63	: 	14.92 
A,BEDPL,PC,TR7	: 	10.9 
A,BEDPL,PC,TR71	: 	15.59 
A,BEDPL,PC,TR72	: 	19.71 
A,BEDPL,PC,TR8	: 	4.79 
A,BEDPL,PC,TR81	: 	14.86 
A,BEDPL,PC,TR82	: 	13.7 
A,BEDPL,PC,TR83	: 	19.15 
A,BEDPL,PC,TR9	: 	16.16 
A,BEDPL,PC,TR90	: 	16.16 
A,BEDPL,PC,TRA	: 	10.92 
A,BEDPL,PC,TRA1	: 	18.15 
A,BEDPL,PC,TRA2	: 	16.08 
A,BEDPL,PC,TRB	: 	9.41 
A,BEDPL,PC,TRB1	: 	22.47 
A,BEDPL,PC,TRB2	: 	17.89 
A,BEDPL,PC,TRC	: 	8.84 
A,BEDPL,PC,TRC1	: 	25.09 
A,BEDPL,PC,TRC2	: 	22.75 
A,BEDPL,PC,TRC3	: 	21.06 
